encounter_id,encounter_date,species_name,encounter_locality,encounter_adults,encounter_young,encounter_lat,encounter_lng,attractant_names,enctype_name,outcome_name,group_code
267186,2019-06-15 12:36:56,BLACK BEAR,KITIMAT,1,0,54.0533334,-128.6522222,NOT APPLICABLE,ORPHANED,GONE ON ARRIVAL,COS
267187,2019-06-15 12:30:52,BLACK BEAR,SECHELT,1,0,49.4716667,-123.7633333,NOT APPLICABLE,ORPHANED,NOT SPECIFIED,COS
267189,2019-06-15 12:30:00,BLACK BEAR,QUALICUM BEACH,1,0,49.3088027,-124.5258187,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267184,2019-06-15 12:00:00,BLACK BEAR,SECHELT,1,0,49.4781533,-123.7635371,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
267182,2019-06-15 11:53:50,BLACK BEAR,COURTENAY,1,0,49.6938833,-125.0398537,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
267178,2019-06-15 11:32:00,BLACK BEAR,NANAIMO,1,0,49.1970507,-124.0234874,BIRD FEEDERS,FOOD CONDITIONED,NOT SPECIFIED,COS
267185,2019-06-15 11:30:00,BLACK BEAR,CRAWFORD,1,0,49.6843556,-116.8064261,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
267180,2019-06-15 11:11:22,BLACK BEAR,FORT ST JOHN,1,0,56.2401211,-120.8548745,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,NOT SPECIFIED,COS
267173,2019-06-15 10:43:44,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,AGGRESSIVE,ADVICE PROVIDED,COS
267174,2019-06-15 10:40:28,BLACK BEAR,LANGFORD,1,0,48.4497223,-123.5044444,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267170,2019-06-15 10:17:45,BLACK BEAR,ANNOTSFORD,1,0,49.066457,-122.2713337,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267165,2019-06-15 09:54:25,BLACK BEAR,MCLEOD LAKE,1,0,54.9832727,-123.0348697,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267164,2019-06-15 09:49:53,BLACK BEAR,ABBOTSFORD,1,0,49.064191,-122.2567334,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267163,2019-06-15 09:48:25,BLACK BEAR,HOPE,1,0,49.38,-121.4413889,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267162,2019-06-15 09:47:48,BLACK BEAR,COURTENAY,1,0,49.6894445,-124.9958333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267155,2019-06-15 09:33:29,BLACK BEAR,SQUAMISH,1,0,49.6980556,-123.1558333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267157,2019-06-15 09:33:00,BLACK BEAR,SQUAMISH,1,0,49.7346211,-123.1393694,NOT APPLICABLE,CONFINED,NOT SPECIFIED,COS
267159,2019-06-15 09:29:38,BLACK BEAR,BLACK CREEK,1,0,52.2963889,-121.0930556,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
267161,2019-06-15 09:26:55,BLACK BEAR,70 MILE HOUSE,1,0,51.2999059,-121.4013231,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267154,2019-06-15 09:23:15,BLACK BEAR,CASTLEGAR,1,0,49.2953226,-117.6228266,RESIDENTIAL - FRUIT TREES/BERRIES,CONFINED,ADVICE PROVIDED,COS
267153,2019-06-15 09:16:32,BLACK BEAR,PORT COQUITLAM,1,0,49.2619445,-122.7802778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267152,2019-06-15 09:16:18,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267149,2019-06-15 09:10:01,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267150,2019-06-15 09:09:02,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,SIGHTINGS,DESTROYED BY COS,COS
267148,2019-06-15 09:06:23,BLACK BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267158,2019-06-15 09:00:00,GRIZZLY BEAR,KELOWNA,1,0,49.8892757,-119.4577588,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
267188,2019-06-15 09:00:00,BLACK BEAR,PORT MCNEILL,1,0,50.5894445,-127.0836111,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
267144,2019-06-15 08:57:51,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267206,2019-06-15 08:51:12,BLACK BEAR,70 MILE HOUSE,1,0,51.2999059,-121.4013231,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267142,2019-06-15 08:47:41,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,PETS,AGGRESSIVE,GONE ON ARRIVAL,COS
267146,2019-06-15 08:41:16,BLACK BEAR,"100 MILE HOUSE, B C",1,0,48.5944445,-123.4208333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267139,2019-06-15 08:26:48,BLACK BEAR,PORT COQUITLAM,1,0,49.2619445,-122.7802778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267138,2019-06-15 08:24:03,BLACK BEAR,ANMORE,1,0,49.3100598,-122.8405246,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267203,2019-06-15 08:00:00,BLACK BEAR,WEST VANCOUVER,1,0,49.3708997,-123.2778551,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267137,2019-06-15 07:57:18,BLACK BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
267136,2019-06-15 07:52:00,BLACK BEAR,WEST VANCOUVER,1,0,49.3710124,-123.2769673,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267147,2019-06-15 07:00:00,BLACK BEAR,WEST VANCOUVER,1,0,49.3710124,-123.2769673,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267135,2019-06-15 06:31:20,BLACK BEAR,WEST VANCOUVER,1,0,49.3729132,-123.2762772,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267133,2019-06-15 06:15:00,BLACK BEAR,KITIMAT,1,0,54.0533334,-128.6522222,NOT APPLICABLE,INJURED/DISTRESSED,ADVICE PROVIDED,COS
267129,2019-06-15 05:53:23,BLACK BEAR,PORT ALBERNI,1,0,49.2939154,-124.7775992,PETS,AGGRESSIVE,NOT SPECIFIED,COS
267130,2019-06-15 05:10:54,BLACK BEAR,PRINCE GEORGE,1,0,53.8787707,-122.7723427,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267109,2019-06-15 01:23:51,BLACK BEAR,SQUAMISH,1,0,49.7089644,-123.1550259,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267134,2019-06-15 01:00:00,BLACK BEAR,HALFMOON BAY,1,0,49.5122094,-123.9002998,OTHER,AGGRESSIVE,ADVICE PROVIDED,COS
267107,2019-06-15 00:46:02,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267384,2019-06-15 00:00:00,BLACK BEAR,ABBOTSFORD,1,0,49.0410393,-122.2394542,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267106,2019-06-14 23:24:44,BLACK BEAR,MAPLE RIDGE,1,0,49.185856,-122.55644,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267105,2019-06-14 23:24:14,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267104,2019-06-14 23:16:38,BLACK BEAR,PEACHLAND,1,0,49.7896823,-119.7146371,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267102,2019-06-14 23:01:36,BLACK BEAR,ABBOTSFORD,1,0,49.0632197,-122.2601646,BIRD FEEDERS,FOOD CONDITIONED,NOT SPECIFIED,COS
267101,2019-06-14 22:43:47,BLACK BEAR,PEACHLAND,1,0,49.789902,-119.7146905,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267099,2019-06-14 22:24:22,BLACK BEAR,PORT HARDY,1,0,50.7220309,-127.5063333,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
267098,2019-06-14 21:57:57,BLACK BEAR,ABBOTSFORD,1,0,49.043055,-122.2698268,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267151,2019-06-14 21:30:00,GRIZZLY BEAR,VANDERHOOF,1,0,54.0175,-124.0075,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,NOT SPECIFIED,COS
267094,2019-06-14 21:16:04,BLACK BEAR,PORT HARDY,1,0,50.7244445,-127.4980556,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267093,2019-06-14 21:15:23,BLACK BEAR,SOOKE,1,0,48.3784797,-123.7438541,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267092,2019-06-14 21:03:41,GRIZZLY BEAR,CRANBROOK,0,1,49.5080556,-115.7469444,NOT APPLICABLE,SIGHTINGS,OTHER,COS
267090,2019-06-14 20:26:48,BLACK BEAR,PORT HARDY,1,0,50.7244445,-127.4980556,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
267089,2019-06-14 20:26:16,GRIZZLY BEAR,VANDERHOOF,1,0,54.0006566,-123.9743709,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267087,2019-06-14 20:18:10,BLACK BEAR,COMOX,1,0,49.6727778,-124.9277778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267088,2019-06-14 20:13:46,BLACK BEAR,HALFMOON BAY,1,0,49.5164933,-123.9180372,COMPOST,FOOD CONDITIONED,ADVICE PROVIDED,COS
267086,2019-06-14 20:00:00,BLACK BEAR,WHISTLER,1,0,50.1022539,-122.9950331,BARBEQUE,DAMAGE TO PROPERTY,NOT SPECIFIED,COS
267160,2019-06-14 20:00:00,BLACK BEAR,WHISTLER,1,0,50.1172223,-122.9547222,BARBEQUE,AGGRESSIVE,NOT SPECIFIED,COS
267084,2019-06-14 19:39:59,BLACK BEAR,PORT COQUITLAM,1,0,49.2619445,-122.7802778,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,NOT SPECIFIED,COS
267085,2019-06-14 19:17:53,BLACK BEAR,PORT COQUITLAM,1,0,49.2619445,-122.7802778,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267083,2019-06-14 19:05:21,BLACK BEAR,POWELL RIVER,1,0,49.8413362,-124.5185802,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
267079,2019-06-14 18:46:18,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267078,2019-06-14 18:38:26,BLACK BEAR,MAPLE RIDGE,1,0,49.22,-122.5988889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267081,2019-06-14 18:20:00,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267171,2019-06-14 18:00:00,BLACK BEAR,ABBOTSFORD,1,0,49.0769439,-122.3727579,COMMERCIAL - VINEYARDS/ORCHARD,FOOD CONDITIONED,NOT SPECIFIED,COS
267076,2019-06-14 17:59:23,BLACK BEAR,MAPLE RIDGE,1,0,49.2253103,-122.470436,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267073,2019-06-14 17:49:09,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267072,2019-06-14 17:46:02,BLACK BEAR,SECHELT,1,0,49.4847733,-123.7707231,FREEZER,DAMAGE TO PROPERTY,OTHER,COS
267069,2019-06-14 17:25:48,BLACK BEAR,SECHELT,1,0,49.4698273,-123.7431381,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267070,2019-06-14 17:13:51,BLACK BEAR,QUALICUM BEACH,1,0,49.3480556,-124.4438889,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267057,2019-06-14 16:36:28,BLACK BEAR,KAMLOOPS,1,0,50.6758334,-120.3394444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266932,2019-06-14 16:36:26,BLACK BEAR,PANORAMA,1,0,0,0,UNKNOWN,SIGHTINGS,,GENP
267055,2019-06-14 16:31:10,BLACK BEAR,MISSION,1,0,49.1900758,-122.269322,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267065,2019-06-14 16:26:12,BLACK BEAR,WEST KELOWNA,1,0,49.8759011,-119.5717879,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267048,2019-06-14 16:22:40,BLACK BEAR,SEYMOUR ARM,1,0,51.2332558,-118.9511886,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
267047,2019-06-14 16:05:49,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267046,2019-06-14 15:59:26,BLACK BEAR,KEREMEOS,1,0,49.2047223,-119.8297222,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
267045,2019-06-14 15:57:18,BLACK BEAR,ABBOTSFORD,1,0,49.0703626,-122.2571409,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267042,2019-06-14 15:54:25,BLACK BEAR,MAPLE RIDGE,1,0,49.22,-122.5988889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267049,2019-06-14 15:53:24,BLACK BEAR,PENTICTON,1,0,49.5008334,-119.5938889,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
267041,2019-06-14 15:39:35,BLACK BEAR,TRAIL,1,0,49.0932053,-117.7139947,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
267039,2019-06-14 15:30:20,BLACK BEAR,KAMLOOPS,1,0,50.662684,-120.1834613,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267177,2019-06-14 15:30:00,GRIZZLY BEAR,KITIMAT,0,2,54.0533334,-128.6522222,NOT APPLICABLE,SIGHTINGS,OTHER,COS
267060,2019-06-14 15:23:06,BLACK BEAR,HALFMOON BAY,1,0,49.4956429,-123.9093481,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267038,2019-06-14 15:05:38,BLACK BEAR,SALMO,1,0,49.1933334,-117.2786111,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
267064,2019-06-14 15:03:17,BLACK BEAR,KITIMAT,1,0,54.0533334,-128.6522222,NOT APPLICABLE,ORPHANED,NOT SPECIFIED,COS
267037,2019-06-14 15:00:24,GRIZZLY BEAR,KITIMAT,1,0,54.0588621,-128.6918722,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267066,2019-06-14 15:00:00,GRIZZLY BEAR,KITIMAT,0,2,54.0581826,-128.6913837,NOT APPLICABLE,ORPHANED,TRANSFERRED TO REHAB,COS
267036,2019-06-14 14:53:43,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267059,2019-06-14 14:52:10,BLACK BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267062,2019-06-14 14:49:44,BLACK BEAR,ARMSTRONG,1,0,50.4483334,-119.1966667,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
267061,2019-06-14 14:47:55,BLACK BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267035,2019-06-14 14:41:49,BLACK BEAR,PRINCE GEORGE,1,0,53.8615701,-122.7604505,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267034,2019-06-14 14:39:31,BLACK BEAR,SKIDEGATE,1,0,53.2751997,-131.9817465,NOT APPLICABLE,DEAD WILDLIFE,NOT SPECIFIED,COS
267063,2019-06-14 14:35:00,BLACK BEAR,ARMSTRONG,1,0,50.4483334,-119.1966667,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
267051,2019-06-14 14:34:15,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,NOT SPECIFIED,COS
267032,2019-06-14 14:31:53,BLACK BEAR,PORT ALBERNI,1,0,49.2987073,-124.9288724,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267031,2019-06-14 14:31:42,BLACK BEAR,PORT MCNEILL,1,0,50.5894445,-127.0836111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267050,2019-06-14 14:27:53,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267213,2019-06-14 14:21:00,BLACK BEAR,FORT ST JAMES,1,0,54.4150724,-124.2629904,GARBAGE,DAMAGE TO PROPERTY,NOT SPECIFIED,COS
267029,2019-06-14 14:20:35,BLACK BEAR,KAMLOOPS,1,0,50.6585097,-120.1922389,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266931,2019-06-14 14:20:00,BLACK BEAR,PORT COQUITLAM,1,0,49.2802527,-122.7597535,UNKNOWN,SIGHTINGS,,GENP
267052,2019-06-14 14:15:31,BLACK BEAR,PRINCE GEORGE,1,0,53.8582952,-122.7942354,BIRD FEEDERS,FOOD CONDITIONED,NOT SPECIFIED,COS
267027,2019-06-14 14:07:36,BLACK BEAR,SQUAMISH,1,0,49.7393848,-123.1287804,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267026,2019-06-14 13:58:43,BLACK BEAR,CHILLIWACK,1,0,49.1543448,-121.9603361,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267024,2019-06-14 13:54:35,BLACK BEAR,PORT COQUITLAM,1,0,49.2372126,-122.76659,NOT APPLICABLE,DAMAGE TO PROPERTY,NOT SPECIFIED,COS
267023,2019-06-14 13:54:13,BLACK BEAR,CHILLIWACK,1,0,49.1543448,-121.9603361,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267021,2019-06-14 13:52:49,BLACK BEAR,PORT COQUITLAM,1,0,49.2375147,-122.7667475,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267022,2019-06-14 13:52:23,BLACK BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267020,2019-06-14 13:51:22,BLACK BEAR,SQUAMISH,1,0,49.7396774,-123.1289564,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
267019,2019-06-14 13:50:43,BLACK BEAR,KELOWNA,1,0,49.8880556,-119.4955556,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267016,2019-06-14 13:43:59,BLACK BEAR,ARMSTRONG,1,0,50.4400577,-119.2057656,OTHER,FOOD CONDITIONED,NOT SPECIFIED,COS
267015,2019-06-14 13:41:33,BLACK BEAR,NANAIMO,1,0,49.1638889,-123.9380556,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267014,2019-06-14 13:39:40,BLACK BEAR,ARMSTRONG,1,0,50.4483334,-119.1966667,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
267013,2019-06-14 13:39:33,BLACK BEAR,,1,0,53.913051,-122.7452849,OTHER,FOOD CONDITIONED,NOT SPECIFIED,COS
267009,2019-06-14 13:34:20,BLACK BEAR,,1,0,53.913051,-122.7452849,OTHER,FOOD CONDITIONED,NOT SPECIFIED,COS
267010,2019-06-14 13:30:50,BLACK BEAR,ABBOTSFORD,1,0,49.0498381,-122.2846193,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267017,2019-06-14 13:30:00,BLACK BEAR,MAPLE RIDGE,1,0,49.194719,-122.5515153,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267008,2019-06-14 13:28:42,BLACK BEAR,PORT MOODY,1,0,49.2958631,-122.8230402,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267007,2019-06-14 13:19:29,BLACK BEAR,PITT MEADOWS,1,0,49.2216701,-122.7423297,COMPOST,FOOD CONDITIONED,NOT SPECIFIED,COS
267006,2019-06-14 13:06:19,BLACK BEAR,BURNS LAKE,1,0,54.2302778,-125.7644444,OTHER,SIGHTINGS,NOT SPECIFIED,COS
267075,2019-06-14 13:00:00,BLACK BEAR,ABBOTSFORD,1,0,49.0524886,-122.2348083,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
267001,2019-06-14 12:56:33,BLACK BEAR,,1,0,53.913051,-122.7452849,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
267000,2019-06-14 12:54:39,GRIZZLY BEAR,GIBSONS,2,0,49.4250778,-123.4960591,"GARBAGE, OTHER",FOOD CONDITIONED,ADVICE PROVIDED,COS
267002,2019-06-14 12:50:00,BLACK BEAR,TELKWA,1,0,54.6966667,-127.0508333,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
266999,2019-06-14 12:47:58,GRIZZLY BEAR,WASA,1,0,49.7833084,-115.7343759,"COMPOST, GARBAGE",FOOD CONDITIONED,ADVICE PROVIDED,COS
266996,2019-06-14 12:41:00,BLACK BEAR,ARMSTRONG,1,0,50.4389514,-119.2015102,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
267056,2019-06-14 12:35:00,BLACK BEAR,OKANAGAN CENTER,1,0,50.0445889,-119.4444361,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
266997,2019-06-14 12:33:53,BLACK BEAR,WHISKEY CREEK,1,0,49.3081484,-124.50694,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
266988,2019-06-14 12:29:16,BLACK BEAR,ARMSTRONG,1,0,50.4391854,-119.2023804,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
266992,2019-06-14 12:28:00,BLACK BEAR,SECHELT,1,0,49.4716667,-123.7633333,,INJURED/DISTRESSED,DESTROYED BY OTHER,COS
266990,2019-06-14 12:26:23,BLACK BEAR,DAVIS BAY,1,0,49.4430556,-123.725,NOT APPLICABLE,INJURED/DISTRESSED,DESTROYED BY OTHER,COS
266987,2019-06-14 12:24:37,GRIZZLY BEAR,KITIMAT,1,0,54.0402571,-128.6455707,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266989,2019-06-14 12:20:00,BLACK BEAR,SALMO,1,0,49.1933334,-117.2786111,GARBAGE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
266986,2019-06-14 12:08:03,BLACK BEAR,BOWSER,1,0,49.4331459,-124.6680671,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266983,2019-06-14 11:58:22,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266982,2019-06-14 11:51:00,BLACK BEAR,GRAND FORKS,0,1,49.0311112,-118.4391667,NOT APPLICABLE,ORPHANED,ADVICE PROVIDED,COS
266979,2019-06-14 11:40:33,BLACK BEAR,PORT COQUITLAM,1,0,49.2851493,-122.7428458,"BIRD FEEDERS, COMPOST",FOOD CONDITIONED,NOT SPECIFIED,COS
266978,2019-06-14 11:33:56,BLACK BEAR,DUNCAN,1,0,48.8072461,-123.6226709,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266975,2019-06-14 11:09:01,BLACK BEAR,BURNABY,1,0,49.2427778,-122.9727778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266976,2019-06-14 11:00:00,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
266977,2019-06-14 11:00:00,BLACK BEAR,NANAIMO,1,0,49.1897541,-123.9974744,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266973,2019-06-14 10:56:38,BLACK BEAR,WEST VANCOUVER,1,0,49.3697234,-123.2830047,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
266971,2019-06-14 10:46:01,GRIZZLY BEAR,KITIMAT,1,0,54.0459945,-128.6652082,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266969,2019-06-14 10:29:44,BLACK BEAR,PORT MOODY,1,0,49.2822223,-122.8294444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266965,2019-06-14 10:17:54,BLACK BEAR,PORT MOODY,1,0,49.2728457,-122.8764272,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266964,2019-06-14 10:08:02,BLACK BEAR,EDGEWOOD,1,0,49.7808334,-118.1430556,PET FOOD,FOOD CONDITIONED,ADVICE PROVIDED,COS
266957,2019-06-14 09:48:27,BLACK BEAR,COURTENAY,1,0,49.6913188,-125.0417916,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266956,2019-06-14 09:44:33,BLACK BEAR,NANOOSE BAY,1,0,49.2664818,-124.2013702,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266953,2019-06-14 09:26:16,BLACK BEAR,PORT COQUITLAM,1,0,49.2790071,-122.7447068,GARBAGE,INJURED/DISTRESSED,NOT SPECIFIED,COS
266950,2019-06-14 09:22:00,BLACK BEAR,MACKENZIE,1,0,55.3244445,-123.0927778,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
266948,2019-06-14 09:11:51,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,NOT SPECIFIED,COS
266942,2019-06-14 09:10:13,BLACK BEAR,MACKENZIE,1,0,55.3244445,-123.0927778,NOT APPLICABLE,INJURED/DISTRESSED,OTHER,COS
266941,2019-06-14 09:08:37,BLACK BEAR,GALENA BAY,1,0,50.6666025,-117.8511292,"FREEZER, GARBAGE",DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
266940,2019-06-14 09:07:30,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
266939,2019-06-14 09:05:14,BLACK BEAR,MAPLE RIDGE,1,0,49.2431649,-122.5900998,NOT APPLICABLE,ORPHANED,NOT SPECIFIED,COS
266937,2019-06-14 09:04:45,BLACK BEAR,MAPLE RIDGE,1,0,49.2431649,-122.5900998,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
266945,2019-06-14 08:59:34,BLACK BEAR,WHISTLER,1,0,50.1256124,-122.9672132,GARBAGE,AGGRESSIVE,ADVICE PROVIDED,COS
267119,2019-06-14 08:56:04,BLACK BEAR,PRINCE GEORGE,1,0,54.0257209,-122.8018341,BIRD FEEDERS,FOOD CONDITIONED,NOT SPECIFIED,COS
